8.617396917945119306e-02,1.287591776668622033e-03,-7.647874971235089914e-02,-4.107674873592658815e-01,-3.608192773567281061e-03,-2.975664850133928341e-01,4.157871806778788426e-01,3.090722026262942082e-02,3.429116365841400893e-01,5.366096364757354936e-02
7.398184042126906834e-02,2.553825737410623242e-01,-1.376536946533933603e-01,-2.824670966123734028e-01,8.078250187870965326e-02,-5.797279278430227389e-01,1.993718475265189582e-01,-1.465253969085508201e-01,4.322335609761161768e-02,5.046255808044357583e-01
-3.641711039276595008e-01,-8.662893581647507224e-02,-2.391393173451388521e-01,3.543893364576345406e-01,1.053643143538754989e-01,1.490377161910712012e-01,-2.883242314679363982e-01,-3.889608567947644979e-01,2.375347828424390906e-01,2.824641291900787943e-01
8.026328673508628664e-02,1.268417131196521441e-01,1.355567747177545690e-01,-9.673864443757857617e-03,-2.875286148375789247e-02,-8.804307961336914345e-02,1.199320694703686352e-01,2.242611231358524609e-02,-6.660290672690385994e-02,7.132254189634601449e-02
-3.077786130834885350e-02,2.087903537960572251e-03,-2.666954434925445927e-01,-4.414971808733194059e-01,4.385819192051151894e-01,5.305963279279041211e-02,-6.347979725316463262e-02,5.790593602872631113e-02,-1.619912729889652625e-01,3.346881404853759290e-01
3.055740648231680123e-01,-2.405046916035788462e-02,-3.715106244571770855e-01,3.096157574844713989e-01,1.925833035176349184e-01,3.890381658637958595e-01,1.788541267438997495e-01,2.029737791407988379e-01,-5.975729412338559587e-01,-4.275340839329901943e-01
-4.719200444696616259e-01,1.017103564473315624e-01,2.165144159837474602e-01,3.396526893558016735e-01,-1.419722704567921712e-01,-2.878573534137816026e-01,1.893216467638060563e-01,-2.121728932801497380e-01,9.396343587976052625e-02,-2.864565122764616695e-02
-3.110158038715647444e-01,-2.151335128583392597e-01,-2.314749917610510466e-01,-2.209557681957058928e-01,3.430170555776644314e-01,3.338520926335968864e-01,-1.775506674782439953e-01,-1.497001076768427474e-01,4.471112308535890034e-01,2.845802337133889956e-02
1.154320319232172293e-01,-3.205314376730930004e-01,2.854673954360937294e-01,-1.831905104040471716e-02,-7.054729217376562445e-02,-1.368649184361274695e-01,3.096995161938869146e-01,-6.085278026952033459e-01,2.171422078967354119e-01,1.244106997769926365e-01
-2.921209509247518210e-01,-2.309869630001786800e-01,-1.925494359432844416e-01,3.944582915605456264e-01,-2.861566132060201495e-01,-1.371587691913873641e-01,4.314314734029719989e-02,1.853681729910375831e-01,1.559489438496397262e-01,2.605298435609573748e-01
8.146970521323906866e-02,5.314653941389344549e-01,-2.570792307248203068e-01,3.713868384097265135e-02,2.682107521398457983e-01,-2.270574542936036611e-01,3.894680307131325736e-01,5.090006213683213876e-02,-6.625464148207221848e-01,-2.754643149371381883e-01
-1.292376356017010675e-01,-8.211443271638872721e-02,-2.514449743644130431e-01,-2.044243399115073800e-01,-3.444134076170028425e-01,2.328258452508285836e-01,4.786406808364984111e-01,-6.130279869534678572e-02,1.285761261810066391e-01,1.140351534994313437e-01
-1.581194064792930676e-01,1.423385775988390001e-01,1.616202891487575344e-01,2.147130166573341381e-01,3.459936046244919683e-01,-2.807528443452655398e-01,2.093409781582910856e-01,4.491358522023842226e-01,-1.099287383147702496e-01,-8.577947918682059525e-01
-3.506261824982476738e-01,-3.417841571061126099e-02,-1.938519213536258889e-01,-1.948322910463291258e-01,1.643217407340870351e-01,8.316619008065356811e-01,3.657973464958630405e-01,-2.495541303803951866e-02,-3.127708582764892609e-01,-4.797097210497169861e-02
2.214110683653114642e-01,-2.957544298084981427e-01,-6.108789109135831508e-01,-5.040410861257126340e-01,2.457693566807444552e-01,1.969067236600162973e-01,2.552682943040669450e-01,-2.496434775946608231e-01,3.999211679245813222e-01,3.219377650024549814e-02
-2.467066176209570250e-02,-3.115223923955846852e-02,1.104947092093119393e-01,-1.360876230412227071e-03,7.575760973945341870e-03,-5.096013840325793604e-02,1.382201860614281630e-01,-1.212031859387683319e-01,5.812699116333613913e-02,-1.398068534101917504e-01
-9.030660048641005189e-02,1.120290151248625743e-01,1.902760512711892948e-01,-2.697922047170791537e-01,1.220300587374206353e-01,1.204921642725755937e-03,2.808270576496699755e-01,2.170595528842706179e-01,4.454692114438148914e-02,-8.425681379046958686e-01
-1.684123479162719372e-01,-5.193628822533322316e-03,8.137883797717429535e-02,-8.859810263556511245e-02,-2.247638476587005343e-02,1.379258442285218322e-01,-2.716929547652964794e-01,8.529842649101293528e-02,9.212479139360378599e-02,1.202379142354358943e-01
1.128623612481303440e-01,-6.065733259454812731e-02,-1.050664921707607780e-01,-3.600740492037303106e-03,-4.124533287649818913e-02,7.681308256703557602e-02,-2.864082033156448714e-01,4.077537790514026289e-02,2.297977064338264097e-01,1.015259214413988392e-01
3.373409231245809714e-01,8.821158003813694970e-03,3.393959783223444715e-01,6.202213856267651398e-02,-2.413462173084459650e-01,-1.071834387527133670e+00,-2.069171798310931731e-01,3.063171465885140554e-01,1.647626895993413443e-02,7.797113583724001040e-02
1.481470850865060918e-01,7.889087042677211947e-02,6.168893915304404091e-02,-9.434869160871975358e-02,-3.100373648227833234e-01,1.484223424785098555e-02,1.485153422716656291e-01,-1.638265544662677875e-01,-8.099567450482052233e-02,-1.176785276079451159e-01
6.789661037895630691e-02,4.586056234870979770e-02,-1.683072145559670052e-01,-2.189997290975996269e-01,1.199006223989762671e-01,-9.544980097692082506e-04,-3.416266214657591171e-01,3.127960057259316362e-01,-1.211939319170491774e-01,2.231485255827028447e-01
-6.747380175880191011e-02,-2.219913178630930281e-02,7.936656087116809866e-02,1.018658941019796593e-01,-1.065310547532475997e-02,-1.889497566549850072e-01,-1.454128778768478680e-01,2.744895544192899745e-02,6.132258553964358566e-02,3.618399475856538122e-02
4.051471012388801474e-01,-1.629471041931725150e-01,7.699143628415200391e-02,-2.696727083728792662e-01,1.439004900404038285e-02,1.546864227621451426e-01,1.967722610793227675e-02,-1.882115356613945634e-01,2.958250201609590180e-01,-3.865161822334323150e-01
3.519914065593990893e-01,1.676182561414608363e-01,1.250214968888483658e-01,1.130364204861187931e-02,-5.147338836391943673e-01,-3.548993488973101445e-03,-1.558882691831894318e-01,-1.140563367684235135e-01,1.372968666891289935e-01,-1.260523622108602193e-01
1.116987967300995116e-01,1.100881708993432101e-01,2.964597215067076852e-01,3.677305922544424344e-02,-2.740905431951824456e-01,3.502639152702065051e-01,-3.390855022232052568e-02,5.433468775168595055e-01,-3.591768514851747529e-01,-7.214740155034732316e-01
2.374945220334217233e-01,-9.314472597291777178e-02,-3.956520049043367182e-01,3.510938913926519023e-01,1.894224481447858155e-01,-5.046656087518925915e-01,1.141258422929147531e-01,2.669914015586350442e-01,-1.040808016455854468e-01,-7.910174332219219173e-02
-5.668824922978679681e-02,2.652104363331613673e-02,-2.021559261395539098e-01,2.527011734295320222e-01,-1.476513827053357042e-01,4.068261377587624569e-04,1.487206294034215392e-01,-4.982111402207389794e-02,1.864861074247154693e-01,1.119604215855099921e-01
7.002652787122855271e-02,-1.002571512806170601e-01,-1.623784249712928174e-01,2.234197243132317601e-01,-1.570123096226119230e-01,3.760064115275565388e-01,1.842419394952027334e-01,-2.068169477975946025e-01,-2.196568846693599652e-03,-8.660759429583113345e-02
1.228089425998950823e-01,1.052256847625355624e-01,5.008702200577697106e-01,2.008042524834109666e-01,-2.351910936812885711e-01,-3.189893646234039926e-01,-5.227515804197058191e-01,-6.056098632123126796e-02,1.630980855465317264e-02,1.648886112355159583e-01
-6.054935437908735146e-02,1.746642034850905134e-01,-2.312432618999943693e-02,2.671847960031913938e-01,8.534301408216569129e-01,-4.592607744909609768e-01,-1.813940639642452890e-01,2.017446370758620988e-01,-3.251076406944942154e-01,-4.649174974732164789e-01
3.275548823379227925e-01,-8.382960645564747904e-02,-1.174228201689214851e-01,-9.627882398497185357e-02,-3.211944020474951644e-01,6.028054378685275549e-03,1.265965639175653523e-01,-3.284721594348812279e-01,1.506785245686755037e-01,1.975891084869244724e-02
-2.374355308756337934e-01,-4.175093565176429267e-01,-1.575170660723014537e-01,5.953078530510391708e-01,4.372531014472481048e-01,5.444189040273249569e-01,-1.679247536004934149e-01,-2.730610017575453297e-01,-7.356683833712824860e-01,8.212750683454702605e-01
-6.397582902030413132e-02,7.911303068538247385e-02,9.733721832396430296e-02,3.141783012513753026e-01,-1.847299481791149223e-01,1.160675150196977673e-01,-1.871622541729439648e-01,3.009985960913771352e-01,-3.802544114521377305e-01,-9.057483636247756764e-02
-5.877648689884862332e-02,-3.154784050425799569e-01,-7.215683441732062553e-01,1.358247682113030985e-01,5.040850335855845410e-02,3.095248264473928201e-01,8.557967465875485069e-02,2.228225349551156420e-01,-5.359369494343240586e-02,2.495045764828025536e-01
-1.877689722610768885e-01,1.349193934320156163e-01,-6.460654396455769999e-02,-9.137292825511715844e-01,3.655868816342309757e-01,2.959550817568216696e-01,7.236956566240204669e-02,-9.575568330876560452e-02,2.585184539650908775e-01,2.864275405759174609e-01
5.560894292572805819e-02,2.670001269872367480e-02,3.280851548490512637e-01,1.900859062315747861e-01,-2.967364450502571471e-01,2.159896227018751336e-01,-5.960487992482951247e-01,-4.459802736733237821e-02,2.778643991811976383e-02,-1.717635883071565728e-01
2.836741549205444857e-01,-7.430618364097577033e-02,4.449712216263074227e-02,-1.733643743178023000e-01,-4.427777724542548698e-01,1.456404178775606018e-01,2.791279416379434664e-01,-4.023783920726826252e-02,9.702330773140104003e-02,-2.892002160159528601e-01
-2.665291006502120696e-01,-2.473800037728560997e-01,-8.175446848602524463e-02,-2.482291836070270926e-03,-2.415456015842240567e-01,1.429842295289538157e-01,1.908411116409567537e-02,2.560440667958177596e-01,3.809195377881993694e-01,4.016863923913441270e-03
-6.087972686768959585e-02,1.911301354828917262e-02,-1.220860838888647298e-01,1.675567710352285355e-01,-1.963567760094120651e-01,-6.005464194664297817e-02,-2.273959515922333030e-01,1.099182444338727277e-01,-2.241674230050584929e-02,3.045380819149712814e-01
5.134132760130941664e-01,-1.985853793639068623e-02,-7.829156359524996889e-02,-1.142583140650375306e-01,1.121667419581594133e-01,-6.644975956980206933e-01,1.813275390700909082e-02,-1.393930766558930667e-01,1.827551854253141317e-01,2.488561109617498934e-01
1.790619495668943351e-01,6.590750151130156387e-02,3.794203298171468924e-02,-2.043416763353350651e-01,-2.823077439397682631e-01,-3.506764828385866561e-01,3.126174495096343819e-01,-2.295184091297562679e-01,3.418591323772384727e-01,1.512322465104850855e-01
-7.062378646994145470e-02,-1.778262813722486790e-01,-4.196835909017071486e-01,3.074518701204199123e-01,-5.192938075481892679e-02,1.693444516068858818e-01,-2.113587114148453017e-01,2.547236049026842530e-01,-8.150902564669833261e-02,2.749162929846998837e-01
-8.270296385606344669e-02,7.589391403658053703e-02,2.471329665496509453e-01,-3.268178098343849092e-01,1.811868319802866500e-01,-1.535511231966753265e-01,7.639807139226832688e-02,4.081366976112715816e-01,-2.072705419814743211e-01,-2.896339221567475475e-01
-2.004976287736479068e-01,9.501441095789937841e-02,8.875575787949572248e-01,-1.319167157823418757e-01,2.995838421803190821e-01,7.513851821457666336e-02,-2.280693460312641641e-01,-6.058592594967861233e-03,-2.346302322924639638e-01,-6.400003286189229756e-01
-2.776316212711041689e-02,3.493168406697296779e-01,-4.309880764258297026e-01,-4.804207522882651960e-01,-1.217298068606613298e-01,9.056687014472324104e-02,8.401023374969431023e-02,-9.717600843793204601e-02,-2.669852480566598518e-01,7.094120677198072489e-01
-1.674935239098658546e-01,2.998700381991358244e-01,-5.161097201083881814e-01,-3.356363808247834202e-01,-1.741368761538069909e-01,2.609730819477582564e-01,-8.060991077625435930e-02,-3.090164677962813911e-01,2.718429518697376146e-01,4.156226973346061060e-01
-1.009026274705236148e-01,-1.486669844541397244e-02,3.096021664514356786e-01,-2.245277433234628695e-01,8.775614788184074588e-02,-6.736389301444879740e-02,-7.033263857525079259e-03,-9.666872244863972119e-02,-6.801073792370247728e-02,6.474178177247290333e-02
1.740255113374534202e-01,2.195767212439802066e-02,1.158034929804933194e-01,4.121327356823289434e-01,-3.046020870851335327e-01,-2.732941271557622342e-01,-3.149168032789685934e-01,3.619211276096685470e-01,-3.183536379148957929e-01,1.646476928050409627e-01
-3.707160460609483787e-01,-4.608970600658967576e-01,1.672165589809566089e-01,6.198249084987231816e-01,9.272406484942383176e-02,-3.005063514622688947e-01,-1.715742596402675957e-01,3.990354305846426919e-01,-2.326603066600647085e-01,2.841930384569807955e-01
2.485071948267804920e-01,-4.787951373976250258e-01,-2.396517626197924855e-01,-1.567729820729093781e-01,-5.106081801807292597e-02,1.547439132876453627e-01,1.298538683751370437e-01,2.729895920384225461e-01,-2.756400609826298864e-01,2.428870436156949641e-01
-1.172944421458620018e-01,1.164201805278107169e-02,7.878752248793109703e-02,-1.507356403999058625e-01,3.997459999187339547e-02,-2.814001262161735725e-02,1.084049996462700949e-01,-5.432404483987793298e-02,-5.073820123034353258e-02,-5.210422629616043994e-02
-1.386782250413851059e-01,1.482279054937881146e-01,2.959412162985965988e-01,-1.439076280006140185e-01,-1.330218887829992258e-01,3.584649862936906822e-02,-1.084313931024776800e-01,1.998990485953214824e-01,2.294159404148702619e-01,-4.215565003162350943e-01
-2.927629499859782380e-01,1.080690461840200234e-01,-1.799300790368104919e-01,3.914012665941181413e-02,2.677186919923171260e-01,-2.082212432581297401e-01,-2.471781202530176913e-01,-1.559501399721305581e-01,2.411129847978409901e-01,2.817832632934560433e-01
1.410468834317735454e-01,-2.342049024935188017e-01,1.392798106874607589e-01,-2.123403907799349122e-01,1.608149449661974706e-01,-2.604692842890009991e-02,4.410203638474105015e-01,-1.268300312577873845e-01,6.804712776973483902e-03,-3.998468842687897401e-02
7.457078770432745696e-02,1.431785228970840901e-02,2.990710593334751019e-02,6.518587197769105945e-02,-7.813206877340551637e-01,9.080101355536124297e-02,2.608140793375032240e-01,8.125456806951404654e-02,-6.265345430852609088e-02,8.478125547553258534e-02
-1.231270750806686132e-01,-1.080187852044812713e-01,-1.693710290324362266e-01,-6.097933344904968300e-02,-2.614077991679729374e-02,3.372626007872137621e-01,-1.669904083201788902e-01,4.045967346084612393e-01,-2.331425462974840435e-01,2.111116658600737384e-01
-8.344456650204526427e-02,-1.151863445998893981e-01,1.132474523659896121e-01,3.425197777679421240e-01,-3.085102973557367692e-02,7.081892791001145882e-02,2.285254631066304179e-02,-5.422443285829887938e-02,2.698285584015717303e-02,-8.180441061690066906e-01
-2.075667942257006238e-01,-2.455636216365687102e-02,-4.949673170908509556e-01,3.012836497439392788e-02,1.924547980974332106e-01,2.931791893953095141e-01,-4.082405764101360024e-02,-1.151464392094008055e-01,2.307881707302251173e-01,-5.961575071109478235e-02
-8.103653503440899630e-02,-7.589029412897509153e-02,7.780660914238636261e-01,-1.247144359072680231e-01,-4.179223428064026691e-01,1.034330542270788800e-01,6.871731373420318922e-01,1.965172827450035464e-01,-4.017558923539225058e-01,-5.970397062374096508e-01
-3.415703168478148588e-02,-9.364657860912341258e-02,9.687673934855936531e-02,-2.747481818985242352e-02,-3.320934543650667092e-01,2.294037739919062568e-01,-5.016934217270548058e-02,9.770693826513403291e-02,-1.857689416546292605e-01,2.893470974866135248e-01
1.527224596389108353e-02,-5.868740271128573827e-02,7.194461714741783205e-03,1.024047317815451608e-01,-1.037819053259947527e-01,3.361199321041337673e-01,-9.842709628240232933e-02,-1.638756608615758725e-01,8.312532053455710945e-02,-3.298749683296105933e-02
-4.110115937180194301e-01,-1.845595453185721324e-01,2.250095240794145746e-01,1.183533955461486403e-01,-4.857975513291845626e-01,4.925275313258851151e-01,-3.661784308483102823e-02,6.190240274750740124e-01,-6.743469147686946422e-04,-1.226811294720459994e-01
-6.584846751653747332e-02,-5.051104310876514125e-02,-2.901963414765653115e-01,-1.984404039945476816e-01,-2.284698982697203340e-01,5.349666650663187362e-01,5.094121475233563956e-01,2.670422611936161261e-01,1.573850111454679623e-01,7.400168208009332005e-02
6.042853776176704966e-02,5.426854151053378539e-02,2.992554387452263098e-01,-1.699631538955407029e-01,-1.564052710488204878e-01,-1.281809553085613007e-01,2.163226805035639855e-01,-5.182156713347574328e-01,-4.352177901159505480e-02,1.808876024658391535e-01
1.701649577606283437e-01,4.237102609107054052e-01,1.305124186990046509e-01,7.057258956557196927e-02,4.421555788176020907e-01,-2.971774171321899249e-01,-3.969701681917799374e-01,2.415316530450980007e-02,-2.554618047523235513e-02,-2.389000054284680374e-01
-8.952071209115826378e-02,-3.182401867323505495e-01,4.638001996831218193e-02,3.475280692603634203e-02,3.859430185813080005e-02,2.822386119554615158e-01,-1.527532680232498649e-02,-1.512915894068210532e-01,1.453643976911312696e-01,-4.793850874130622941e-02
7.399771862204410078e-02,4.261930910153766301e-03,7.549158189052819490e-02,2.891587387966294484e-02,-1.329743138766067700e-01,-1.576998310774870016e-01,3.521860379050915230e-02,-4.751298052183373921e-02,2.177962617305878590e-02,2.799555924388202194e-02
1.583579094964275291e-01,-2.558387187335501300e-01,2.005603929154904305e-02,-3.482328230308857908e-02,-1.344513167589383995e-01,1.804370136180999118e-01,9.978188423342422564e-02,2.553642917323266093e-01,-3.868110132037982235e-02,-7.309810957508194873e-02
1.305144064065242616e-02,1.483817806370715808e-02,-7.473822078979942829e-02,1.790464661841688898e-01,-9.664199477856107168e-02,1.250006462806524388e-01,-1.591751916560004421e-01,1.144909830095522801e-01,-4.248761019436107789e-02,-3.955768861012535706e-03
-1.765745958069589363e-03,1.875370947713266012e-01,-1.701960272472672897e-01,1.721993197662333441e-01,1.017573482123937667e-01,1.918567196409015629e-02,6.321041270938930479e-02,-3.051226330936706033e-01,-1.116075464380586330e-01,-1.323224548814501411e-01
-4.691239062590878972e-01,-2.306649514229047182e-01,-4.584546011802420606e-01,4.264572399690167992e-01,3.238900809244552592e-01,5.431134247861491016e-01,-4.559171496675609170e-01,-2.528966443725512714e-01,2.943631743745342422e-01,4.065625209378254112e-01
-1.569687082800310662e-01,2.388018907807317182e-01,-8.391303405557583306e-02,1.471913601130899474e-01,-5.669550974467339743e-02,7.580511924496413645e-02,-6.917290722831891114e-02,3.981570588457217785e-01,-2.252750009839144252e-01,-2.006498087927286733e-01
-4.926912853922067043e-02,-2.732408364821977687e-01,-6.345728434240003463e-03,1.053198033453255494e-01,-6.247184322584890120e-02,1.857164432970112855e-01,-1.466392213110752352e-01,7.233977531898756752e-02,1.464089879068927458e-01,5.653822920565119287e-02
-1.183731756100850629e-01,5.662884998539835513e-02,4.013325932638536764e-02,3.504454927872203279e-02,-5.484501608647148439e-03,-1.188327295538627384e-02,-8.872781051117739626e-02,7.853104539351307700e-01,-4.185627605637357723e-02,-5.411462105571365200e-01
-8.958449130166511176e-02,8.948172904206050382e-02,8.647089064151236570e-02,1.559374132741461472e-01,2.473569990273162197e-02,1.330336807828256529e-01,-2.296767393616212793e-01,-3.002516074222958409e-01,-1.949114026392708976e-01,2.447689414521224058e-02
1.222140189443297192e-01,-6.254659138837173615e-02,6.759116205126308730e-01,-6.027270905920214528e-01,2.676518292271622967e-01,-4.427976316484837360e-01,-1.354309166984968837e-01,-2.056784844498978082e-01,-4.203854696204781249e-02,4.808550734885140843e-01
-2.891148385127257497e-02,6.614390218565995294e-01,-5.900176681136853896e-01,1.933937055482447820e-01,1.147959762608349865e-01,2.826209300944295677e-01,-9.463058826729270345e-02,-1.335076190899894821e-01,-6.964187014655823793e-01,2.944827693487398479e-01
-1.385796940961270263e-01,1.416621153690209543e-02,-3.628159372436420144e-02,2.795552242374066965e-01,2.393435508229774245e-01,-3.861588617823055736e-01,2.214510274361960462e-01,-3.477602058021725395e-02,-7.073053610439743177e-02,-1.893054707302680162e-01
8.928812482695834551e-02,-2.771729900338105734e-01,-9.645862709332626850e-02,7.986926545916601949e-03,9.930876856869046143e-02,2.681439562278856853e-02,1.849460220514346498e-01,-1.440075551732011017e-01,1.292716939455249847e-01,-8.954911443543547844e-02
2.142670681489568241e-01,-1.330937990058022047e-01,-1.829423361526353597e-01,-2.778350463799377987e-02,-2.661873422911587572e-01,2.123983329110911145e-01,1.473816284196657611e-01,1.257094770333855305e-01,-1.272636923557613799e-02,-2.217059031125396262e-01
-4.703216698687801706e-02,-7.011956630378458379e-03,1.618582064892296057e-01,-1.901385053038452400e-01,-2.206933509855706632e-01,-1.246141923626727516e-01,3.360242324879630232e-02,8.415669995079951005e-02,5.599993939280241140e-01,-2.032052125701526712e-01
-2.618937001159429151e-02,2.635444937327073855e-01,3.145535578347843919e-01,1.822117750632969158e-01,-3.134314040464672435e-01,3.335541449839438677e-01,-2.432384625282237034e-01,-4.160675896162358695e-02,-3.638834213779645332e-01,-1.893174002954843005e-01
-2.770662274302016122e-03,5.268893694201309472e-03,-1.346189941347743502e-01,-6.978123638799046402e-01,2.194400774822500427e-02,2.324845264244084775e-01,-2.751788033850637305e-01,2.443958870554356899e-01,4.817881764723125904e-01,-7.954821796623665064e-02
4.427851862958767648e-02,6.956083989273765811e-01,-7.290577857122559902e-01,-1.282240596945147804e-01,-2.888397860560538988e-02,7.190817052294071199e-02,-8.128130273323330018e-03,2.405816672869010575e-01,-4.270498376088013304e-01,1.545562221741516307e-01
-6.305453156174826990e-02,7.528310006900396090e-02,-3.726731953574227447e-03,-2.240339825012840902e-02,-1.068032564831206815e-01,-2.875627406042939593e-02,-9.651380549308796741e-02,-2.231807043714847255e-02,3.586733730237216811e-02,-1.133604801114809352e-01
-4.467610129034778332e-02,3.818200057056005126e-02,-3.774737369434169598e-01,8.973038453876665266e-02,2.647331019308933331e-01,-1.523129503946406005e-01,-2.286408308770507269e-01,9.067306637161733074e-02,-2.499214267511107868e-01,2.539818243285539290e-01
2.290090218710905557e-03,-4.143118074707269338e-02,-8.312243127262526621e-02,3.049907502521528868e-03,-1.889337260908090102e-03,-1.193300015231257560e-01,3.830012473534694789e-02,2.019633369538369194e-02,1.934244350170652160e-01,2.156395544754433902e-01
-2.388411763977055791e-01,1.630782236551603093e-01,-4.554272598092416052e-02,3.307953769094358620e-02,7.551333919807382555e-01,-2.101903046213673132e-01,-9.109006321349549795e-02,2.164827961966725722e-01,-6.314044387632605781e-02,-4.064536071025895425e-01
1.582425873045360983e-03,2.765116267526710470e-01,-1.323519164556372918e-01,-1.554938553379634492e-01,3.524208361546857793e-01,-1.046894131819276277e-02,-1.827297852422136715e-01,2.973136548199969975e-01,-4.256551909520625565e-01,1.570621720115558950e-01
-1.691733020435378376e-01,-1.120773309084253239e-01,-1.833453356911778631e-01,2.030813672411413764e-02,3.204313808424839038e-01,-9.673939658623155469e-03,2.793687487280723802e-01,-2.509130962377041363e-01,-7.836377568632273138e-02,-2.457298250267566861e-02
5.232197942236318372e-02,1.323864366459384101e-01,1.657135493660102654e-01,1.836388673211981348e-01,-1.767072863019194529e-01,-9.780203009098160927e-02,5.664601488125577122e-02,-3.806160701488989218e-01,2.828493201797048773e-01,-5.916936876000121748e-01
1.441195870175787652e-01,-7.080478298821937799e-02,1.400178455369061326e-01,-5.498295352884829262e-02,-1.586688812003403670e-01,-3.157266952885914857e-02,1.418615836559691812e-01,-5.610918380202798428e-01,1.826255306159520753e-01,4.651561100782998504e-03
-6.221935242362845730e-02,1.823720452571080675e-01,1.616498851292605676e-01,2.547324178772833458e-02,-5.030200271752165858e-02,1.622587690639806235e-01,-1.585999732801758044e-01,3.856245711252750258e-02,-1.997941879143923516e-01,1.372661222095313271e-01
